Date,Open,High,Low,Close,Adj Close,Volume
3/7/2022,360.410004,362,350.200012,350.26001,350.26001,5708400
3/8/2022,349.799988,358.859985,340.670013,341.76001,341.76001,6428700
3/9/2022,357.690002,364.140015,350.51001,358.790009,358.790009,6520200
3/10/2022,356.200012,367.019989,353.299988,356.769989,356.769989,4807800
3/11/2022,361.190002,363.359985,340,340.320007,340.320007,4819900
3/14/2022,338.720001,341.320007,329.820007,331.01001,331.01001,5907800
3/15/2022,335.100006,345.359985,332.359985,343.75,343.75,5460600
3/16/2022,348.200012,359.98999,343.059998,357.529999,357.529999,6982500
3/17/2022,359.700012,373.309998,354.880005,371.399994,371.399994,5818300
3/18/2022,372,381.799988,368.470001,380.600006,380.600006,8324800
3/21/2022,378.019989,381.820007,368.940002,374.589996,374.589996,4866500
3/22/2022,371.140015,386.660004,366.76001,382.920013,382.920013,4242800
3/23/2022,379.769989,382.459991,374.48999,374.48999,374.48999,3729000
3/24/2022,379.76001,379.76001,368.899994,375.709991,375.709991,3888500
3/25/2022,377.070007,377.640015,366.429993,373.850006,373.850006,3574500
3/28/2022,375.230011,380.279999,366.730011,378.51001,378.51001,4323400
3/29/2022,384.390015,396.5,380.329987,391.820007,391.820007,5880700
3/30/2022,389.549988,392.700012,378.630005,381.470001,381.470001,4023300
3/31/2022,383.589996,384,373.609985,374.589996,374.589996,4134700
4/1/2022,376.799988,380.869995,368.5,373.470001,373.470001,4644200
4/4/2022,373.549988,396.019989,373.130005,391.5,391.5,7001800
4/5/2022,389.299988,390,377.309998,380.149994,380.149994,4234500
4/6/2022,374.149994,376.470001,362.730011,368.350006,368.350006,4354900
4/7/2022,365,368.540009,353.690002,362.149994,362.149994,4948900
4/8/2022,361.959991,362.5,354.869995,355.880005,355.880005,4025200
4/11/2022,350,354.779999,345.200012,348,348,3777100
4/12/2022,355.910004,359.410004,342.25,344.100006,344.100006,3824300
4/13/2022,343.920013,352,341.160004,350.429993,350.429993,3231000
4/14/2022,350.950012,352,339.859985,341.130005,341.130005,4343800
4/18/2022,340,342.359985,331.619995,337.859985,337.859985,5105000
4/19/2022,333.220001,351.679993,333.220001,348.609985,348.609985,20906900
4/20/2022,245.199997,248.699997,212.509995,226.190002,226.190002,133387500
4/21/2022,220,227.679993,211.520004,218.220001,218.220001,53501600
4/22/2022,220.179993,226.270004,210.050003,215.520004,215.520004,37515100
4/25/2022,213.809998,216.660004,204.509995,209.910004,209.910004,28152000
4/26/2022,208.800003,209.149994,198.279999,198.399994,198.399994,20318100
4/27/2022,194.009995,200.190002,187.770004,188.539993,188.539993,22298400
4/28/2022,191.559998,201.479996,185.600006,199.520004,199.520004,21363200
4/29/2022,198.679993,204.710007,190,190.360001,190.360001,16356600
5/2/2022,191.710007,200.210007,190.009995,199.460007,199.460007,14591600
5/3/2022,198.289993,203.199997,194.770004,199.869995,199.869995,11839400
5/4/2022,197.649994,204.380005,191.009995,204.009995,204.009995,12218800
5/5/2022,200.449997,200.710007,186,188.320007,188.320007,13971300
5/6/2022,186.75,187.210007,175.809998,180.970001,180.970001,17167500
5/9/2022,177.660004,183.199997,172.300003,173.100006,173.100006,14031300
5/10/2022,176.009995,181.869995,170.570007,177.660004,177.660004,13883900
5/11/2022,176.089996,180.919998,165.550003,166.369995,166.369995,12665500
5/12/2022,163.960007,177.580002,162.710007,174.309998,174.309998,17662100
5/13/2022,177.160004,187.770004,176.009995,187.639999,187.639999,13103800
5/16/2022,193.300003,195.889999,185.699997,186.509995,186.509995,16145000
5/17/2022,189.169998,191.399994,185.169998,190.559998,190.559998,9876700
5/18/2022,186.720001,187.699997,176.270004,177.190002,177.190002,9665600
5/19/2022,178.050003,186.300003,175.710007,183.479996,183.479996,10448500
5/20/2022,185.869995,190.190002,179.770004,186.350006,186.350006,10422600
5/23/2022,186.149994,187.660004,177.889999,187.440002,187.440002,9602000
5/24/2022,182,184,177.169998,180.339996,180.339996,7706400
5/25/2022,180.279999,188.869995,180.169998,187.830002,187.830002,8522100
5/26/2022,186.490005,192.339996,183.089996,191.399994,191.399994,8049900
5/27/2022,193.190002,195.25,190.369995,195.190002,195.190002,8586000
5/31/2022,196.179993,199.949997,190.800003,197.440002,197.440002,11398500
6/1/2022,198.699997,202.740005,191.660004,192.910004,192.910004,8416200
6/2/2022,192.020004,205.470001,191.720001,205.089996,205.089996,9623100
6/3/2022,200.139999,202.949997,198.050003,198.979996,198.979996,7181700
